point_id,timestamp,time_from_start,x_pixel,y_pixel,x_normalized,y_normalized,velocity_px_per_sec,movement_direction_x,movement_direction_y,acceleration,movement_type,is_fixation,fixation_duration,fixation_center_x,fixation_center_y,estimated_line,estimated_word_position,session_duration,total_fixations,average_velocity,reading_speed_wpm,fixation_rate
148,1755870078.3469043,31.56727147102356,343,323,0.3175925925925926,0.4486111111111111,500.7541003843271,-3,-16,-56.12537954938557,saccade,True,0,0,0,8.972222222222221,3.811111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
149,1755870078.393541,31.613908290863037,340,310,0.3148148148148148,0.4305555555555556,286.07576824594645,-3,-13,-214.67833213838065,smooth_pursuit,True,0.27050137519836426,346.1015625,283.1640625,8.61111111111111,3.7777777777777777,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
150,1755870078.426489,31.6468563079834,349,300,0.32314814814814813,0.4166666666666667,408.32879253178464,9,-10,122.2530242858382,saccade,True,0.27050137519836426,346.1015625,283.1640625,8.333333333333334,3.8777777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
151,1755870078.459007,31.67937421798706,345,290,0.3194444444444444,0.4027777777777778,331.2122339060558,-4,-10,-77.11655862572883,saccade,True,0.27050137519836426,346.1015625,283.1640625,8.055555555555555,3.8333333333333335,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
152,1755870078.4903831,31.710750341415405,341,282,0.31574074074074077,0.39166666666666666,285.06618832073553,-4,-8,-46.14604558532028,smooth_pursuit,True,0.27050137519836426,346.1015625,283.1640625,7.833333333333333,3.7888888888888888,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
153,1755870078.523385,31.743752241134644,349,275,0.32314814814814813,0.3819444444444444,322.107087869789,8,-7,37.04089954905345,saccade,True,0.27050137519836426,346.1015625,283.1640625,7.638888888888889,3.8777777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
154,1755870078.553898,31.77426528930664,344,342,0.31851851851851853,0.475,2201.8877874883246,-5,67,1879.7806996185357,saccade,False,0,0,0,9.5,3.8222222222222224,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
155,1755870078.5862653,31.80663251876831,339,394,0.3138888888888889,0.5472222222222223,1613.972910727488,-5,52,-587.9148767608367,saccade,False,0,0,0,10.944444444444445,3.7666666666666666,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
156,1755870078.618451,31.838818311691284,336,367,0.3111111111111111,0.5097222222222222,844.0418255167963,-3,-27,-769.9310852106917,saccade,False,0,0,0,10.194444444444445,3.7333333333333334,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
157,1755870078.6519682,31.87233543395996,333,417,0.30833333333333335,0.5791666666666667,1494.4576310563523,-3,50,650.415805539556,saccade,False,0,0,0,11.583333333333334,3.7,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
